problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H1_CM1_EQINEQ_PT192,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,해가 주어진 연립이차부등식과 해의 조건 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '해가 주어진 연립이차부등식과 해의 조건' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C059|H1_CM1_EQINEQ_C060,advanced,unknown_parameter|condition_interpretation|simultaneous_equations|inequality|quadratic_inequality,53,H1_CM1_EQINEQ_RAW_064,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT193,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 활용 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C062,core,simultaneous_equations|inequality|quadratic_inequality|application_modeling,54,H1_CM1_EQINEQ_RAW_065,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT194,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 활용 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C062,standard,simultaneous_equations|inequality|quadratic_inequality|application_modeling,54,H1_CM1_EQINEQ_RAW_065,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT195,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,연립이차부등식의 활용 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '연립이차부등식의 활용' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C063|H1_CM1_EQINEQ_C062,advanced,simultaneous_equations|inequality|quadratic_inequality|application_modeling,54,H1_CM1_EQINEQ_RAW_065,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT196,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 근의 판별과 이차부등식 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차방정식의 근의 판별과 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C016|H1_CM1_EQINEQ_C040,core,quadratic_equation|discriminant|root_count|inequality|quadratic_inequality,54,H1_CM1_EQINEQ_RAW_066,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT197,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 근의 판별과 이차부등식 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차방정식의 근의 판별과 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C016|H1_CM1_EQINEQ_C040,standard,quadratic_equation|discriminant|root_count|inequality|quadratic_inequality,54,H1_CM1_EQINEQ_RAW_066,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT198,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 근의 판별과 이차부등식 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차방정식의 근의 판별과 이차부등식' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C016|H1_CM1_EQINEQ_C040,advanced,quadratic_equation|discriminant|root_count|inequality|quadratic_inequality,54,H1_CM1_EQINEQ_RAW_066,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT199,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 부호 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 부호' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C019,core,quadratic_equation|discriminant|root_count|inequality,55,H1_CM1_EQINEQ_RAW_067,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT200,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 부호 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 부호' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C019,standard,quadratic_equation|discriminant|root_count|inequality,55,H1_CM1_EQINEQ_RAW_067,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT201,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 부호 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 부호' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C019,advanced,quadratic_equation|discriminant|root_count|inequality,55,H1_CM1_EQINEQ_RAW_067,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT202,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 위치 - 기본 판별,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 위치' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C027|H1_CM1_EQINEQ_C028,core,quadratic_equation|discriminant|root_count|inequality,56,H1_CM1_EQINEQ_RAW_068,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT203,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 위치 - 조건 적용,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 위치' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C027|H1_CM1_EQINEQ_C028,standard,quadratic_equation|discriminant|root_count|inequality,56,H1_CM1_EQINEQ_RAW_068,curated_problem_type_from_raw_taxonomy
H1_CM1_EQINEQ_PT204,고1,H1_COMMON_MATH1_EQUATION_INEQUALITY,방정식과 부등식,이차방정식의 실근의 위치 - 활용 추론,"여러 가지 방정식과 부등식 범주의 '이차방정식의 실근의 위치' 유형을 진단한다. 학생이 조건을 식·그래프·부호 구간으로 바꾸고, 근의 개수와 해의 범위를 검산할 수 있는지 확인한다.",H1_CM1_EQINEQ_C064|H1_CM1_EQINEQ_C027|H1_CM1_EQINEQ_C028,advanced,quadratic_equation|discriminant|root_count|inequality,56,H1_CM1_EQINEQ_RAW_068,curated_problem_type_from_raw_taxonomy
