item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q230,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,230,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,42,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___BASIC_CONCEPT_FORM,log|exponent|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT373_11_basic_concept_form,,1.0,0.8,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q231,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,231,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,42,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___BASIC_CONCEPT_FORM,log|exponent|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT373_11_basic_concept_form,,1.0,0.8,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q232,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,232,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,42,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___BASIC_CONCEPT_FORM,log|exponent|inequality|basic_concept_form,H2_ALG_EXLOG_FUNC_PT373_11_basic_concept_form,,1.0,0.8,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q233,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,233,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,43,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___CONDITION_APPLICATION_FORM,log|exponent|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT373_11_condition_application_form,,1.0,0.9,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q234,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,234,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,43,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___CONDITION_APPLICATION_FORM,log|exponent|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT373_11_condition_application_form,,1.0,0.9,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q235,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,235,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,44,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT373,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C125,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT373___CONDITION_APPLICATION_FORM,log|exponent|inequality|condition_application_form,H2_ALG_EXLOG_FUNC_PT373_11_condition_application_form,,1.0,0.9,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q236,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,236,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,44,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT375,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C125,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT375___MIXED_REVIEW_FORM,log|exponent|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT375_11_mixed_review_form,,1.0,1.0,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q237,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,237,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,44,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT375,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C125,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT375___MIXED_REVIEW_FORM,log|exponent|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT375_11_mixed_review_form,,1.0,1.0,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q238,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,238,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,45,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT375,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C125,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT375___MIXED_REVIEW_FORM,log|exponent|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT375_11_mixed_review_form,,1.0,1.0,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q239,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_GRAPH,지수함수와 로그함수,11,지수/로그 방부등식의 활용,239,2027 시대인재 기출MORE 지수함수와 로그함수.pdf,45,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT375,지수부등식(1) 밑을 같게 할 수 있는 경우 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C125,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT375___MIXED_REVIEW_FORM,log|exponent|inequality|mixed_review_form,H2_ALG_EXLOG_FUNC_PT375_11_mixed_review_form,,0.7,1.0,log|exponent|inequality|condition_check|answer_validation,exponential_inequality|same_base|inequality_direction,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q240,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,240,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,2,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT049,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C017,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT049___BASIC_CONCEPT_FORM,graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT049_01_basic_concept_form,,1.0,0.8,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q241,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,241,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,2,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT049,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C017,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT049___BASIC_CONCEPT_FORM,graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT049_01_basic_concept_form,,1.0,0.8,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q242,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,242,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,3,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT049,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C017,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT049___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT049_01_condition_application_form,,1.0,0.9,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q243,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,243,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,3,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT049,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C017,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT049___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT049_01_condition_application_form,,1.0,0.9,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q244,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,244,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,4,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT051,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C017,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT051___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT051_01_mixed_review_form,,1.0,1.0,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q245,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,1,그래프의 평행/대칭이동,245,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,4,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT051,지수함수 그래프의 평행이동과 대칭이동 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C017,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT051___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT051_01_mixed_review_form,,1.0,1.0,graph|condition_check|answer_validation,exponential_graph_translation|reflection|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q246,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,2,조건을 성립시키는 그래프 결정,246,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,5,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___BASIC_CONCEPT_FORM,graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT037_02_basic_concept_form,,0.7,0.8,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q247,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,2,조건을 성립시키는 그래프 결정,247,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,5,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT037_02_condition_application_form,,0.7,0.9,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q248,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,2,조건을 성립시키는 그래프 결정,248,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,6,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT037_02_condition_application_form,,0.7,0.9,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q249,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,2,조건을 성립시키는 그래프 결정,249,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,6,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT039,지수함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C013,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT039___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT039_02_mixed_review_form,,0.7,1.0,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q250,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,2,조건을 성립시키는 그래프 결정,250,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,7,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT039,지수함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C013,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT039___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT039_02_mixed_review_form,,0.7,1.0,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q251,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,3,밑이 변하는 그래프: 대소 관계,251,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,7,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___BASIC_CONCEPT_FORM,graph|basic_concept_form,H2_ALG_EXLOG_FUNC_PT037_03_basic_concept_form,,0.7,0.8,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q252,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,3,밑이 변하는 그래프: 대소 관계,252,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,8,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT037_03_condition_application_form,,0.7,0.9,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q253,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,3,밑이 변하는 그래프: 대소 관계,253,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,8,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT037,지수함수의 그래프 - 기본 개념 판별 - 기본 판별,H2_ALG_EXLOG_FUNC_C013,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,graph|condition_application_form,H2_ALG_EXLOG_FUNC_PT037_03_condition_application_form,,0.7,0.9,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q254,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_EXP_LOG_FUNCTION_APPLICATION,지수함수와 로그함수 활용,3,밑이 변하는 그래프: 대소 관계,254,2027 시대인재 기출MORE 지수함수와 로그함수 활용.pdf,9,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALGEBRA_EXP_LOG_FUNCTION,지수함수와 로그함수,H2_ALG_EXLOG_FUNC_PT039,지수함수의 그래프 - 기본 개념 판별 - 혼합 검산,H2_ALG_EXLOG_FUNC_C013,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_EXLOG_FUNC_PT039___MIXED_REVIEW_FORM,graph|mixed_review_form,H2_ALG_EXLOG_FUNC_PT039_03_mixed_review_form,,0.7,1.0,graph|condition_check|answer_validation,exponential_graph|graph_shape|asymptote,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
